,ratio,vsense,Current [mA],Voltage [mV],Power [mW]
626,76.53741,-7.58596e-07,-7.365009708737864e-08,-5.806097307636e-05,4.276196304061591e-12
627,13.67371,-4.248138e-06,-4.124405825242718e-07,-5.8087807051979995e-05,2.3957768978076132e-11
628,42.31875,-1.365473e-06,-1.3257019417475726e-07,-5.778511051875e-05,7.660583321880496e-12
629,6.45257,-8.951433e-06,-8.690711650485436e-07,-5.7759748032810004e-05,5.019733151578452e-11
630,13.13137,-4.399857e-06,-4.271705825242718e-07,-5.777615021409e-05,2.4680271742962657e-11
631,9.817781,-5.917049e-06,-5.744707766990291e-07,-5.8092291248269004e-05,3.337232367361931e-11
632,19.11027,-3.034384e-06,-2.946003883495146e-07,-5.798789752368e-05,1.7083257130047982e-11
633,9.521718,-6.068768e-06,-5.892007766990292e-07,-5.7785097503424e-05,3.404702433064655e-11
634,9.950179,-5.76533e-06,-5.597407766990291e-07,-5.7366065494070005e-05,3.2110126055818117e-11
635,8.376381,-6.827364e-06,-6.628508737864078e-07,-5.7188602089684e-05,3.7907514865770224e-11
636,9.306957,-6.068768e-06,-5.892007766990292e-07,-5.6481762818976005e-05,3.327909852227101e-11
637,10.04882,-5.613611e-06,-5.450107766990291e-07,-5.6410166489019996e-05,3.074414865190233e-11
638,8.372186,-6.675645e-06,-6.481208737864077e-07,-5.5889741609969994e-05,3.62233081679503e-11
639,14.11048,-3.944699e-06,-3.829804854368932e-07,-5.5661596345520004e-05,2.1317305188599654e-11
640,19.18078,-2.882665e-06,-2.7987038834951455e-07,-5.5291763178699995e-05,1.5474527233352157e-11
641,7.866514,-6.979083e-06,-6.775808737864077e-07,-5.4901054126661996e-05,3.71999042269385e-11
642,6.115056,-8.951433e-06,-8.690711650485436e-07,-5.4738514075248004e-05,4.757166420040189e-11
643,12.79192,-4.248138e-06,-4.124405825242718e-07,-5.4341841444959994e-05,2.2412780741000916e-11
644,6.821235,-7.889399e-06,-7.65961067961165e-07,-5.3815444587765e-05,4.122053540924937e-11
645,14.7818,-3.641261e-06,-3.535204854368932e-07,-5.38243918498e-05,1.9028025135086855e-11
646,-32.36021,1.668911e-06,1.6203019417475726e-07,-5.400631043131e-05,-8.750652965847378e-12
647,6.318032,-8.496276e-06,-8.248811650485436e-07,-5.367974364883199e-05,4.427940948055569e-11
648,20.72029,-2.579226e-06,-2.504102912621359e-07,-5.3442310695539996e-05,1.3382504586991732e-11
649,13.00097,-4.096419e-06,-3.977105825242718e-07,-5.325742052643e-05,2.1181039741306586e-11
650,6.436962,-8.192837e-06,-7.95421067961165e-07,-5.2736980441194e-05,4.1948105303581604e-11
651,13.39402,-3.944699e-06,-3.829804854368932e-07,-5.283537729998e-05,2.023491844658775e-11
652,4.622818,-1.137894e-05,-1.1047514563106795e-06,-5.2602768652919995e-05,5.811298527528713e-11
653,11.16299,-4.703295e-06,-4.566305825242718e-07,-5.250283505205e-05,2.3974400153993348e-11
654,8.850215,-5.917049e-06,-5.744707766990291e-07,-5.2367155815535e-05,3.0083400674869474e-11
655,12.20177,-4.248138e-06,-4.124405825242718e-07,-5.183480280426e-05,2.137877626361975e-11
656,17.11491,-3.034384e-06,-2.946003883495146e-07,-5.1933209065439994e-05,1.5299543558915154e-11
657,10.02654,-5.158453e-06,-5.008206796116504e-07,-5.172143534262e-05,2.5903164398780985e-11
658,9.961499,-5.158453e-06,-5.008206796116504e-07,-5.1385924401047e-05,2.5735133581005246e-11
659,9.973351,-5.158453e-06,-5.008206796116504e-07,-5.144706238600299e-05,2.5765752748180995e-11
660,37.6782,-1.365473e-06,-1.3257019417475726e-07,-5.1448564788599995e-05,6.8205462240372804e-12
661,11.2209,-4.551576e-06,-4.419005825242718e-07,-5.10727791384e-05,2.2569090852392435e-11
662,18.62013,-2.730946e-06,-2.651403883495145e-07,-5.085056954298e-05,1.3482539756419712e-11
663,11.14063,-4.551576e-06,-4.419005825242718e-07,-5.0707424132879995e-05,2.2407640262624986e-11
664,15.84591,-3.186103e-06,-3.0933038834951455e-07,-5.0486701388730004e-05,1.561707094706183e-11
665,8.094863,-6.220487e-06,-6.039307766990291e-07,-5.0353990058281e-05,3.0410324325792834e-11
666,6.46697,-7.737679e-06,-7.512309708737863e-07,-5.0039337962629995e-05,3.759110043954804e-11
667,25.3364,-1.97235e-06,-1.914902912621359e-07,-4.997224854e-05,9.569200427948445e-12
668,25.07782,-1.97235e-06,-1.914902912621359e-07,-4.9462238276999994e-05,9.471538414139895e-12
669,12.08798,-4.096419e-06,-3.977105825242718e-07,-4.9517430943619996e-05,1.969360630569251e-11
670,16.3114,-3.034384e-06,-2.946003883495146e-07,-4.94950511776e-05,1.4581261298300057e-11
671,7.53938,-6.523926e-06,-6.333908737864077e-07,-4.918635720588e-05,3.1154189769002704e-11
672,11.53937,-4.248138e-06,-4.124405825242718e-07,-4.902083619306e-05,2.0218182235292572e-11
673,13.94921,-3.489542e-06,-3.387904854368932e-07,-4.867635416182e-05,1.6491085655781134e-11
674,12.81047,-3.79298e-06,-3.682504854368932e-07,-4.85898565006e-05,1.789323824365493e-11
675,13.30912,-3.641261e-06,-3.535204854368932e-07,-4.8461979600320006e-05,1.7132302553537945e-11
676,5.223484,-9.254872e-06,-8.985312621359223e-07,-4.8342675814048e-05,4.3437405514224274e-11
677,52.98912,-9.103153e-07,-8.838012621359223e-08,-4.8236806669536e-05,4.263175061594239e-12
678,6.318395,-7.585961e-06,-7.365010679611649e-07,-4.7931098052595e-05,3.530130490428753e-11
679,7.52658,-6.372207e-06,-6.186608737864077e-07,-4.7960925762059996e-05,2.967154823956107e-11
680,7.139116,-6.675645e-06,-6.481208737864077e-07,-4.765820402981999e-05,3.088827683889783e-11
681,34.82371,-1.365473e-06,-1.3257019417475726e-07,-4.755083576483e-05,6.303823530515505e-12
682,7.461756,-6.372207e-06,-6.186608737864077e-07,-4.7547853815492e-05,2.941599678816066e-11
683,26.10795,-1.820631e-06,-1.7676029126213592e-07,-4.753294311645e-05,8.40193686981024e-12
684,12.91678,-3.641261e-06,-3.535204854368932e-07,-4.703336725958e-05,1.6627258825338403e-11
685,31.04647,-1.517192e-06,-1.473001941747573e-07,-4.710345591224e-05,6.938348202175071e-12
686,6.45532,-7.282522e-06,-7.070409708737864e-07,-4.701100991704e-05,3.3238710093501167e-11
687,12.82955,-3.641261e-06,-3.535204854368932e-07,-4.671574006255e-05,1.6514971104456397e-11
688,4.000225,-1.168238e-05,-1.134211650485437e-06,-4.673214853550001e-05,5.3004147321180054e-11
689,10.20696,-4.551576e-06,-4.419005825242718e-07,-4.645775416896e-05,2.052970863003284e-11
690,6.370341,-7.282522e-06,-7.070409708737864e-07,-4.6392148480002e-05,3.280114970222147e-11
691,9.554897,-4.855015e-06,-4.7136067961165047e-07,-4.6389168258455006e-05,2.1866029876924556e-11
692,12.70055,-3.641261e-06,-3.535204854368932e-07,-4.6246017393550004e-05,1.6348914518490803e-11
693,5.700192,-8.041118e-06,-7.806910679611649e-07,-4.5835916494655996e-05,3.578369059919176e-11
694,21.53015,-2.124069e-06,-2.062202912621359e-07,-4.573152418035e-05,9.430768236333187e-12
695,9.706174,-4.703296e-06,-4.566306796116505e-07,-4.565100934950401e-05,2.0845651424221824e-11
696,8.088368,-5.613611e-06,-5.450107766990291e-07,-4.540495157684799e-05,2.474618792487973e-11
697,5.980282,-7.585961e-06,-7.365010679611649e-07,-4.5366186021002e-05,3.341224445379284e-11
698,21.33919,-2.124069e-06,-2.062202912621359e-07,-4.532591196410999e-05,9.347122766960692e-12
699,10.27151,-4.399857e-06,-4.271705825242718e-07,-4.519317517407e-05,1.930519496522894e-11
700,29.70385,-1.517192e-06,-1.473001941747573e-07,-4.50664435892e-05,6.638295891454905e-12
701,19.72131,-2.275788e-06,-2.209502912621359e-07,-4.488152064228e-05,9.91658505819933e-12
702,5.064413,-8.799714e-06,-8.543411650485436e-07,-4.4565385977882e-05,3.807404377718174e-11
703,9.139073,-4.855015e-06,-4.7136067961165047e-07,-4.4370336501095004e-05,2.091443196775376e-11
704,11.27417,-3.9447e-06,-3.829805825242718e-07,-4.4473218398999995e-05,1.703237908917818e-11
705,16.22048,-2.730946e-06,-2.651403883495145e-07,-4.4297254974079996e-05,1.1744991386645034e-11
706,11.19403,-3.9447e-06,-3.829805825242718e-07,-4.4157090140999995e-05,1.6911308104776957e-11
707,19.32304,-2.275788e-06,-2.209502912621359e-07,-4.397514255552e-05,9.71632055593609e-12
708,17.06651,-2.579227e-06,-2.5041038834951455e-07,-4.401840338777e-05,1.1022665486857073e-11
709,14.48049,-3.034384e-06,-2.946003883495146e-07,-4.393936716816e-05,1.2944554631571846e-11
710,8.97536,-4.855015e-06,-4.7136067961165047e-07,-4.35755074304e-05,2.053978079681587e-11
711,-286.3073,1.517192e-07,1.4730019417475727e-08,-4.343831451016e-05,-6.398472161970744e-13
712,17.80574,-2.427507e-06,-2.3568029126213592e-07,-4.322355849018e-05,1.0186940854351591e-11
713,8.118145,-5.310172e-06,-5.155506796116504e-07,-4.310874627094e-05,2.2224743437189317e-11
714,13.56254,-3.186103e-06,-3.0933038834951455e-07,-4.321164938162e-05,1.3366676284439575e-11
715,6.236137,-6.827365e-06,-6.628509708737863e-07,-4.2576383489005003e-05,2.8221797131981614e-11
716,16.48661,-2.579227e-06,-2.5041038834951455e-07,-4.252270965047e-05,1.0648128237247842e-11
717,5.411779,-7.889399e-06,-7.65961067961165e-07,-4.2695683830821e-05,3.2703231584387895e-11
718,6.649281,-6.372207e-06,-6.186608737864077e-07,-4.2370594933167e-05,2.621302928420303e-11
719,16.38138,-2.579227e-06,-2.5041038834951455e-07,-4.225129759326e-05,1.0580163838599146e-11
720,5.89423,-7.130803e-06,-6.923109708737864e-07,-4.203059296669001e-05,2.9098240623170095e-11
721,9.54865,-4.399857e-06,-4.271705825242718e-07,-4.201269454305e-05,1.7946587201368966e-11
722,7.478764,-5.613611e-06,-5.450107766990291e-07,-4.1982871856804e-05,2.2881117598732557e-11
723,18.38668,-2.275788e-06,-2.209502912621359e-07,-4.1844185703839995e-05,9.24548501889035e-12
724,7.760935,-5.310172e-06,-5.155506796116504e-07,-4.1211899730819995e-05,2.1246822914311442e-11
725,6.64173,-6.220488e-06,-6.039308737864076e-07,-4.131480176424e-05,2.495128432978968e-11
726,4.261616,-9.71003e-06,-9.427213592233009e-07,-4.138041920848e-05,3.901020504144826e-11
727,8.244996,-5.006734e-06,-4.860906796116505e-07,-4.1280501803064004e-05,2.0066067176161346e-11
728,15.98129,-2.579227e-06,-2.5041038834951455e-07,-4.1219374662829996e-05,1.03217596168434e-11
729,7.707859,-5.310172e-06,-5.155506796116504e-07,-4.0930057041747996e-05,2.11015187244168e-11
730,-19.28565,2.124069e-06,2.062202912621359e-07,-4.096405130985e-05,-8.447618592394346e-12
731,5.56437,-7.282523e-06,-7.07041067961165e-07,-4.052265250551e-05,2.865117950411497e-11
732,5.812923,-6.979084e-06,-6.775809708737864e-07,-4.0568877902532e-05,2.7488699676457728e-11
733,12.04439,-3.337823e-06,-3.240604854368932e-07,-4.020204196297e-05,1.3027893234074408e-11
734,20.32157,-1.97235e-06,-1.914902912621359e-07,-4.0081248589499996e-05,7.675169966553427e-12
735,18.80193,-2.124069e-06,-2.062202912621359e-07,-3.993659665317e-05,8.235736593835158e-12
736,32.80509,-1.213754e-06,-1.1784019417475726e-07,-3.9817309207859995e-05,4.692079448570572e-12
737,52.22276,-7.585961e-07,-7.36501067961165e-08,-3.9615982067236e-05,2.917721310084967e-12
738,8.959186,-4.399857e-06,-4.271705825242718e-07,-3.9419137236402e-05,1.6838695815878058e-11
739,-16.2287,2.427508e-06,2.3568038834951452e-07,-3.93952990796e-05,-9.2846993862254e-12
740,23.51602,-1.668911e-06,-1.6203019417475726e-07,-3.924614445422e-05,6.3590604065278396e-12
741,25.83027,-1.517192e-06,-1.473001941747573e-07,-3.918947900184e-05,5.772617866578605e-12
742,7.53672,-5.158454e-06,-5.008207766990291e-07,-3.887782343088e-05,1.9470821727021035e-11
743,8.853101,-4.399857e-06,-4.271705825242718e-07,-3.8952378406557e-05,1.663931017463482e-11
744,10.55866,-3.641261e-06,-3.535204854368932e-07,-3.844683687026e-05,1.3591744433887359e-11
745,19.54811,-1.97235e-06,-1.914902912621359e-07,-3.85557147585e-05,7.383045048924996e-12
746,16.87617,-2.275788e-06,-2.209502912621359e-07,-3.840658517196e-05,8.48594618012859e-12
747,20.94369,-1.820631e-06,-1.7676029126213592e-07,-3.813073126839e-05,6.73999916503885e-12
748,12.54754,-3.034384e-06,-2.946003883495146e-07,-3.807405461536e-05,1.1216631275725684e-11
749,-16.65273,2.275788e-06,2.209502912621359e-07,-3.7898083101239996e-05,-8.373592499495608e-12
750,5.383016,-6.979084e-06,-6.775809708737864e-07,-3.7568520837344e-05,2.545571482325962e-11
751,15.45528,-2.427508e-06,-2.3568038834951452e-07,-3.751781584224e-05,8.842213407724691e-12
752,-11.18928,3.337823e-06,3.240604854368932e-07,-3.734783613744e-05,-1.2102957908716348e-11
753,7.682798,-4.855015e-06,-4.7136067961165047e-07,-3.730009953197e-05,1.7581800264971584e-11
754,11.20402,-3.337823e-06,-3.240604854368932e-07,-3.739703564846e-05,1.2118901526140749e-11
755,7.153683,-5.158454e-06,-5.008207766990291e-07,-3.6901944686081997e-05,1.8481260599388194e-11
756,11.01638,-3.337823e-06,-3.240604854368932e-07,-3.677072654074e-05,1.1915939492659457e-11
757,26.98789,-1.365473e-06,-1.3257019417475726e-07,-3.685123512197e-05,4.885375395699198e-12
758,11.03014,-3.337823e-06,-3.240604854368932e-07,-3.681665498522e-05,1.1930823086673007e-11
759,6.525785,-5.613611e-06,-5.450107766990291e-07,-3.6633218459635e-05,1.996549884567088e-11
760,12.60206,-2.882665e-06,-2.7987038834951455e-07,-3.63275172899e-05,1.0166996371698017e-11
761,21.74575,-1.668911e-06,-1.6203019417475726e-07,-3.629172137825e-05,5.8803546618540365e-12
762,21.65729,-1.668911e-06,-1.6203019417475726e-07,-3.6144089511189996e-05,5.856433841767922e-12
763,4.231644,-8.496277e-06,-8.248812621359224e-07,-3.595321958938801e-05,2.965713715274435e-11
764,11.82305,-3.034385e-06,-2.9460048543689315e-07,-3.5875685574249996e-05,1.0568994385555394e-11
765,15.80993,-2.275788e-06,-2.209502912621359e-07,-3.5980048974839996e-05,7.949802300616811e-12
766,9.007327,-3.9447e-06,-3.829805825242718e-07,-3.5531202816899996e-05,1.3607760752604407e-11
767,12.34496,-2.882665e-06,-2.7987038834951455e-07,-3.55863841184e-05,9.959575143171604e-12
768,6.675431,-5.310173e-06,-5.155507766990291e-07,-3.5447693459562994e-05,1.8275085895266796e-11
769,10.62536,-3.337823e-06,-3.240604854368932e-07,-3.546557099128e-05,1.1492990151730794e-11
770,7.319681,-4.855015e-06,-4.7136067961165047e-07,-3.5537161050215e-05,1.6750820384098017e-11
771,10.1275,-3.489542e-06,-3.387904854368932e-07,-3.5340336605e-05,1.1972969793911156e-11
772,6.111694,-5.765331e-06,-5.597408737864078e-07,-3.5235938880714e-05,1.9722995217775314e-11
773,13.51111,-2.579227e-06,-2.5041038834951455e-07,-3.484821971197e-05,8.726356231363616e-12
774,6.978735,-5.006734e-06,-4.860906796116505e-07,-3.494066980149e-05,1.698433392989255e-11
775,-28.76025,1.213754e-06,1.1784019417475726e-07,-3.4907868478499995e-05,-4.113549999733328e-12
776,45.75889,-7.585961e-07,-7.36501067961165e-08,-3.4712515494329e-05,2.5565804733191798e-12
777,45.63308,-7.585961e-07,-7.36501067961165e-08,-3.4617076518987995e-05,2.549551382592803e-12
778,8.139286,-4.248138e-06,-4.124405825242718e-07,-3.4576810149468e-05,1.4260879719877735e-11
779,8.407978,-4.096419e-06,-3.977105825242718e-07,-3.4442600830782e-05,1.3698186840061277e-11
780,-56.45898,6.068769e-07,5.892008737864077e-08,-3.4263650759562e-05,-2.0188172966646245e-12
781,-113.7436,3.034385e-07,2.9460048543689315e-08,-3.45141873686e-05,-1.0167896353249447e-12
782,10.7232,-3.186104e-06,-3.093304854368932e-07,-3.41652304128e-05,1.056834730865473e-11
783,224.1749,-1.517192e-07,-1.4730019417475727e-08,-3.401163648808e-05,5.009920658895444e-13
784,-112.1562,3.034385e-07,2.9460048543689315e-08,-3.40325090937e-05,-1.00259936996395e-12
785,7.220368,-4.703296e-06,-4.566306796116505e-07,-3.3959527932928e-05,1.5506962319303744e-11
786,20.23215,-1.668912e-06,-1.6203029126213592e-07,-3.37656779208e-05,5.471062628170696e-12
787,7.926932,-4.248138e-06,-4.124405825242718e-07,-3.3674701052616e-05,1.388881331847165e-11
788,13.8752,-2.427508e-06,-2.3568038834951452e-07,-3.36821590016e-05,7.938224313947184e-12
789,22.18067,-1.517192e-06,-1.473001941747573e-07,-3.365233507864e-05,4.956995491517668e-12
790,22.12956,-1.517192e-06,-1.473001941747573e-07,-3.3574791395520006e-05,4.945573291937067e-12
791,12.12383,-2.730946e-06,-2.651403883495145e-07,-3.310952504318e-05,8.77867232801672e-12
792,9.48266,-3.489542e-06,-3.387904854368932e-07,-3.309014034172e-05,1.121062470954624e-11
793,72.80523,-4.551577e-07,-4.4190067961165044e-08,-3.3137861034770994e-05,1.4643643312141733e-12
794,13.55085,-2.427508e-06,-2.3568038834951452e-07,-3.28947967818e-05,7.752658480212984e-12
795,9.016289,-3.641261e-06,-3.535204854368932e-07,-3.2830661500429e-05,1.160631139084598e-11
796,-7.231706,4.551577e-06,4.4190067961165047e-07,-3.2915666700362004e-05,-1.4545455484760543e-11
797,5.819183,-5.613611e-06,-5.450107766990291e-07,-3.2666629699813e-05,1.7803665224834652e-11
798,6.558195,-5.006735e-06,-4.860907766990291e-07,-3.2835144443325004e-05,1.596086086548066e-11
799,4.152291,-7.8894e-06,-7.659611650485436e-07,-3.2759084615399996e-05,2.5092186617935602e-11
